,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Defender_rating,home_Defender_rating,away_Attacker_rating,home_Attacker_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
19246,1750703,10264,10215,2014/2015,2015-03-20 00:00:00,DRAW,65.75,72.6,68.0,73.0,68.0,68.0,65.5,73.66666666666667
19248,1750705,158085,9764,2014/2015,2015-03-22 00:00:00,HOME_WIN,67.66666666666667,65.25,67.0,69.0,70.0,74.0,66.0,68.5
19249,1750706,8613,9807,2014/2015,2015-03-22 00:00:00,HOME_WIN,68.0,65.0,69.0,64.5,69.0,67.0,68.5,66.25
19250,1750707,9768,7844,2014/2015,2015-03-22 00:00:00,HOME_WIN,70.0,73.5,69.0,76.5,71.0,80.0,72.0,78.75
19254,1750711,10215,7841,2014/2015,2015-04-03 00:00:00,DRAW,65.75,68.0,0.0,71.0,71.0,68.0,70.66666666666667,67.25
19255,1750712,9772,10214,2014/2015,2015-04-04 00:00:00,HOME_WIN,66.33333333333333,75.75,70.0,79.33333333333333,76.0,82.0,70.0,78.66666666666667
19256,1750713,6403,9768,2014/2015,2015-04-04 00:00:00,DRAW,72.75,67.4,77.0,70.0,80.0,63.0,78.25,69.5
19257,1750714,7844,158085,2014/2015,2015-04-03 00:00:00,HOME_WIN,65.25,68.66666666666667,69.0,67.0,74.0,73.0,68.5,71.2
19259,1750716,9764,10264,2014/2015,2015-04-03 00:00:00,AWAY_WIN,72.6,66.75,72.0,65.5,68.0,70.0,74.66666666666667,67.75
19260,1750717,9807,8348,2014/2015,2015-04-04 00:00:00,HOME_WIN,67.0,68.0,70.0,69.0,69.0,69.0,68.4,69.5
19261,1750718,158085,9807,2014/2015,2015-04-10 00:00:00,AWAY_WIN,67.0,65.25,69.0,69.0,69.0,74.0,69.5,68.5
19262,1750719,7842,6403,2014/2015,2015-04-13 00:00:00,HOME_WIN,66.5,71.66666666666667,70.5,69.66666666666667,63.0,71.0,69.5,69.25
19264,1750721,8613,10212,2014/2015,2015-04-11 00:00:00,AWAY_WIN,64.75,62.5,67.0,65.5,75.0,69.0,66.4,65.75
19265,1750722,10238,9768,2014/2015,2015-04-12 00:00:00,AWAY_WIN,73.75,66.75,74.33333333333333,69.0,80.0,63.0,74.66666666666667,67.5
19266,1750723,9772,10215,2014/2015,2015-04-11 00:00:00,HOME_WIN,66.66666666666667,77.0,66.0,79.33333333333333,68.0,82.0,68.0,78.66666666666667
19267,1750724,10214,9764,2014/2015,2015-04-12 00:00:00,HOME_WIN,67.33333333333333,66.33333333333333,64.0,70.0,70.0,76.0,66.2,69.75
19268,1750725,7841,9773,2014/2015,2015-04-11 00:00:00,AWAY_WIN,76.75,66.0,76.0,63.0,77.0,71.0,77.6,71.2
19271,1750728,7844,10264,2014/2015,2015-04-17 00:00:00,HOME_WIN,72.6,70.5,73.5,68.0,68.0,73.0,74.66666666666667,69.0
19272,1750729,9807,9772,2014/2015,2015-04-18 00:00:00,AWAY_WIN,76.0,67.25,79.5,66.0,82.0,69.0,77.75,69.75
19274,1750731,10212,10214,2014/2015,2015-04-20 00:00:00,DRAW,69.0,68.5,71.5,67.0,76.0,75.0,68.8,67.2
19275,1750732,9768,8613,2014/2015,2015-04-19 00:00:00,HOME_WIN,64.25,75.0,65.0,75.5,69.0,80.0,66.0,76.5
19277,1750734,10238,7842,2014/2015,2015-04-19 00:00:00,AWAY_WIN,72.33333333333333,67.0,69.66666666666667,68.33333333333333,71.0,63.0,69.25,67.25
19278,1750735,9764,7841,2014/2015,2015-04-19 00:00:00,DRAW,66.75,67.75,63.0,65.5,71.0,70.0,70.4,66.75
19280,1748736,9807,7844,2014/2015,2014-08-30 00:00:00,AWAY_WIN,64.0,65.33333333333333,68.0,68.0,73.0,68.0,68.5,68.6
19281,1748737,9772,9768,2014/2015,2014-08-31 00:00:00,DRAW,73.0,76.4,76.0,76.0,80.0,76.0,75.0,81.0
19282,1748738,10264,7842,2014/2015,2014-08-30 00:00:00,HOME_WIN,70.25,70.75,71.0,73.5,75.0,67.0,68.5,74.75
19283,1748739,9764,10212,2014/2015,2014-08-31 00:00:00,AWAY_WIN,67.0,69.0,66.5,65.0,70.0,71.0,68.25,67.4
19284,1748740,10214,158085,2014/2015,2014-08-31 00:00:00,HOME_WIN,66.0,70.0,65.0,71.33333333333333,70.0,62.0,70.75,68.66666666666667
19286,1748742,6547,6403,2014/2015,2014-08-31 00:00:00,AWAY_WIN,64.75,63.25,71.0,64.5,69.0,64.0,69.25,66.75
19287,1748743,9773,8348,2014/2015,2014-08-31 00:00:00,HOME_WIN,66.25,75.25,70.0,82.0,66.0,75.0,67.0,77.0
19288,1750736,8613,10238,2014/2015,2015-04-26 00:00:00,DRAW,67.0,62.333333333333336,69.0,65.5,64.0,69.0,67.25,66.4
19290,1750738,158085,6403,2014/2015,2015-04-26 00:00:00,AWAY_WIN,65.4,65.25,68.66666666666667,69.0,63.0,74.0,66.5,68.5
19291,1750739,7842,10212,2014/2015,2015-04-25 00:00:00,DRAW,68.5,72.33333333333333,67.0,69.0,75.0,71.0,68.5,67.0
19292,1750740,10264,9807,2014/2015,2015-04-24 00:00:00,DRAW,68.0,72.6,69.0,72.5,69.0,68.0,69.0,74.66666666666667
19293,1750741,10214,6547,2014/2015,2015-04-26 00:00:00,HOME_WIN,64.0,65.66666666666667,66.0,71.5,66.0,76.0,66.6,69.8
19294,1750742,10215,9764,2014/2015,2015-04-25 00:00:00,AWAY_WIN,67.75,68.0,64.0,71.0,70.0,68.0,66.75,68.5
19295,1750743,9772,9773,2014/2015,2015-04-26 00:00:00,DRAW,76.75,77.25,83.0,78.33333333333333,81.0,82.0,75.2,78.66666666666667
19297,1750745,9764,9772,2014/2015,2015-05-02 00:00:00,AWAY_WIN,77.5,67.5,77.66666666666667,64.0,82.0,70.0,78.66666666666667,66.75
19298,1750746,9768,10214,2014/2015,2015-05-02 00:00:00,HOME_WIN,67.75,75.0,71.5,74.0,76.0,80.0,67.5,73.33333333333333
19299,1750747,9807,7841,2014/2015,2015-05-04 00:00:00,AWAY_WIN,67.33333333333333,66.5,63.0,67.0,71.0,69.0,70.33333333333333,68.2
19304,1750752,6403,10264,2014/2015,2015-05-04 00:00:00,DRAW,72.5,66.8,73.66666666666667,68.66666666666667,73.0,63.0,74.0,66.5
19305,1750753,10238,9773,2014/2015,2015-05-03 00:00:00,AWAY_WIN,76.33333333333333,67.25,83.0,69.0,81.0,64.0,76.33333333333333,67.25
19306,1750754,7841,6403,2014/2015,2015-05-09 00:00:00,DRAW,67.2,67.33333333333333,68.66666666666667,63.0,63.0,71.0,66.5,71.16666666666667
19307,1750755,10215,9807,2014/2015,2015-05-09 00:00:00,DRAW,68.0,67.0,69.0,68.0,69.0,68.0,69.0,68.6
19309,1750757,9773,9764,2014/2015,2015-05-10 00:00:00,HOME_WIN,66.75,78.0,67.0,83.0,70.0,81.0,65.8,77.8
19311,1750759,158085,8613,2014/2015,2015-05-10 00:00:00,DRAW,64.25,65.25,65.5,68.33333333333333,69.0,74.0,66.0,69.66666666666667
19312,1750760,9772,6547,2014/2015,2015-05-09 00:00:00,HOME_WIN,64.0,77.5,69.0,78.25,66.0,82.0,67.0,77.0
19315,1750763,10238,158085,2014/2015,2015-05-17 00:00:00,HOME_WIN,65.25,66.66666666666667,69.0,68.0,74.0,65.0,70.25,67.6
19318,1750766,6403,10215,2014/2015,2015-05-17 00:00:00,HOME_WIN,67.0,67.2,68.0,68.66666666666667,68.0,63.0,68.5,66.5
19319,1750767,9768,10264,2014/2015,2015-05-17 00:00:00,HOME_WIN,71.0,74.5,70.0,77.0,73.0,80.0,75.0,78.75
19320,1750768,9807,9773,2014/2015,2015-05-17 00:00:00,DRAW,78.0,68.0,83.0,69.0,81.0,69.0,76.8,68.5
19321,1750769,7844,9772,2014/2015,2015-05-17 00:00:00,DRAW,77.4,70.33333333333333,80.0,68.33333333333333,82.0,73.0,80.0,69.25
19324,1750772,10214,6403,2014/2015,2015-05-23 00:00:00,HOME_WIN,69.0,70.0,68.66666666666667,72.5,63.0,76.0,66.5,68.8
19325,1750773,158085,8348,2014/2015,2015-05-23 00:00:00,AWAY_WIN,66.66666666666667,64.33333333333333,61.333333333333336,67.0,69.0,64.0,66.25,71.2
19326,1750774,9764,9807,2014/2015,2015-05-23 00:00:00,AWAY_WIN,68.0,67.5,69.0,64.0,69.0,70.0,68.5,66.0
19327,1750775,7841,9768,2014/2015,2015-05-23 00:00:00,AWAY_WIN,72.0,67.5,75.0,0.0,74.0,71.0,76.0,69.66666666666667
19329,1750777,9773,6547,2014/2015,2015-05-22 00:00:00,HOME_WIN,64.0,75.25,69.0,83.0,65.0,81.0,67.8,76.4
19330,1750778,10215,7844,2014/2015,2015-05-23 00:00:00,AWAY_WIN,69.5,66.6,68.66666666666667,68.0,73.0,68.0,67.8,67.25
19332,1750780,10264,10238,2014/2015,2015-05-23 00:00:00,HOME_WIN,66.0,72.6,69.0,74.5,65.0,68.0,67.25,74.33333333333333
19333,1748744,158085,10264,2014/2015,2014-09-13 00:00:00,HOME_WIN,71.5,66.5,73.5,67.0,67.0,70.0,74.75,71.0
19335,1748746,6403,9764,2014/2015,2014-09-14 00:00:00,DRAW,69.5,65.25,64.0,67.5,71.0,69.0,67.71428571428571,69.25
19336,1748747,7844,9773,2014/2015,2014-09-14 00:00:00,DRAW,75.25,64.0,82.0,68.0,75.0,73.0,75.2,68.0
19338,1748749,8348,7841,2014/2015,2014-09-13 00:00:00,DRAW,68.66666666666667,66.25,64.0,70.0,73.0,66.0,70.33333333333333,67.8
19339,1748750,8613,10215,2014/2015,2014-09-14 00:00:00,HOME_WIN,64.25,63.25,66.66666666666667,64.5,68.0,66.0,66.33333333333333,66.0
19340,1748751,9768,9807,2014/2015,2014-09-13 00:00:00,DRAW,67.0,73.0,67.0,76.0,68.0,80.0,66.6,75.0
19342,1748753,10215,7842,2014/2015,2014-09-22 00:00:00,DRAW,68.25,65.0,66.5,66.75,70.0,68.0,68.75,65.0
19343,1748754,9807,10212,2014/2015,2014-09-21 00:00:00,HOME_WIN,67.0,67.0,66.5,68.5,70.0,68.0,68.5,66.6
19344,1748755,9772,8348,2014/2015,2014-09-21 00:00:00,HOME_WIN,66.25,77.5,70.0,76.0,66.0,82.0,67.8,78.33333333333333
19345,1748756,9764,9768,2014/2015,2014-09-21 00:00:00,AWAY_WIN,74.0,68.66666666666667,75.0,64.0,80.0,71.0,74.83333333333333,68.5
19347,1748758,7841,158085,2014/2015,2014-09-21 00:00:00,AWAY_WIN,66.5,68.66666666666667,67.0,70.0,70.0,73.0,71.0,70.0
19351,1748762,8613,9764,2014/2015,2014-09-28 00:00:00,HOME_WIN,69.0,63.333333333333336,65.5,65.5,71.0,67.0,67.16666666666667,66.0
19352,1748763,10264,7841,2014/2015,2014-09-27 00:00:00,HOME_WIN,67.66666666666667,69.0,64.0,72.0,73.0,69.0,70.33333333333333,75.33333333333333
19353,1748764,158085,10215,2014/2015,2014-09-28 00:00:00,AWAY_WIN,66.75,66.5,66.75,67.0,68.0,70.0,65.0,71.0
19354,1748765,6403,9807,2014/2015,2014-09-29 00:00:00,HOME_WIN,65.66666666666667,65.5,68.5,67.5,68.0,69.0,67.2,70.0
19355,1748766,7842,9772,2014/2015,2014-09-27 00:00:00,AWAY_WIN,77.5,70.75,76.0,71.5,76.0,70.0,78.33333333333333,69.75
19356,1748767,10212,7844,2014/2015,2014-09-28 00:00:00,HOME_WIN,64.66666666666667,67.0,68.0,68.0,73.0,71.0,68.66666666666667,68.0
19359,1748770,9768,9773,2014/2015,2014-09-26 00:00:00,DRAW,76.0,74.0,82.0,76.0,75.0,80.0,75.6,74.8
19360,1748771,10215,8348,2014/2015,2014-10-05 00:00:00,DRAW,66.25,66.75,70.0,67.66666666666667,66.0,68.0,68.4,68.66666666666667
19361,1748772,9807,10238,2014/2015,2014-10-05 00:00:00,DRAW,65.25,65.66666666666667,69.0,68.66666666666667,65.0,68.0,67.2,67.0
19362,1748773,6403,10212,2014/2015,2014-10-05 00:00:00,HOME_WIN,65.33333333333333,65.5,68.0,64.0,71.0,69.0,67.8,70.0
19364,1748775,10214,7841,2014/2015,2014-10-05 00:00:00,DRAW,67.0,71.33333333333333,65.5,70.66666666666667,73.0,64.0,68.25,70.25
19365,1748776,9772,158085,2014/2015,2014-10-05 00:00:00,HOME_WIN,66.5,77.0,67.0,75.75,70.0,76.0,71.0,77.5
19367,1748778,9773,10264,2014/2015,2014-10-05 00:00:00,HOME_WIN,69.4,76.2,72.0,82.0,69.0,75.0,75.33333333333333,76.25
19368,1748779,9764,7842,2014/2015,2014-10-05 00:00:00,DRAW,70.5,69.5,71.5,65.5,75.0,71.0,69.25,67.0
19369,1748780,158085,9773,2014/2015,2014-10-25 00:00:00,AWAY_WIN,76.25,66.25,82.0,67.0,75.0,70.0,77.0,70.4
19371,1748782,10214,10215,2014/2015,2014-10-26 00:00:00,HOME_WIN,66.75,71.33333333333333,67.0,70.66666666666667,68.0,64.0,68.75,70.25
19372,1748783,7842,9807,2014/2015,2014-10-26 00:00:00,AWAY_WIN,67.75,70.0,70.0,71.0,68.0,75.0,68.75,70.0
19373,1748784,10264,9772,2014/2015,2014-10-26 00:00:00,HOME_WIN,76.75,70.2,77.33333333333333,75.0,76.0,69.0,78.33333333333333,75.0
19374,1748785,8348,9764,2014/2015,2014-10-25 00:00:00,HOME_WIN,69.0,66.25,65.5,70.0,72.0,66.0,66.66666666666667,68.6
19376,1748787,9768,10212,2014/2015,2014-10-26 00:00:00,HOME_WIN,68.5,74.0,70.5,76.5,71.0,80.0,69.5,78.25
19377,1748788,7841,6547,2014/2015,2014-10-27 00:00:00,HOME_WIN,64.33333333333333,68.0,66.0,68.0,66.0,73.0,66.66666666666667,70.16666666666667
19378,1748789,10215,10264,2014/2015,2014-11-02 00:00:00,DRAW,71.5,65.0,75.0,64.0,69.0,68.0,74.25,67.0
19379,1748790,9807,8613,2014/2015,2014-11-03 00:00:00,HOME_WIN,65.5,67.75,63.5,70.0,67.0,68.0,65.66666666666667,69.0
19380,1748791,9772,7841,2014/2015,2014-10-31 00:00:00,HOME_WIN,68.0,76.25,68.0,77.75,73.0,82.0,70.16666666666667,76.5
19382,1748793,7844,9768,2014/2015,2014-11-01 00:00:00,HOME_WIN,74.0,64.8,76.5,68.0,80.0,65.0,78.75,71.75
19383,1748794,10212,8348,2014/2015,2014-11-02 00:00:00,AWAY_WIN,66.25,69.0,70.0,70.5,66.0,71.0,68.6,68.6
19385,1748796,6547,7842,2014/2015,2014-11-01 00:00:00,AWAY_WIN,69.5,63.25,71.5,66.0,70.0,66.0,70.0,66.6
19386,1748797,9773,10214,2014/2015,2014-11-01 00:00:00,HOME_WIN,71.33333333333333,77.25,70.66666666666667,82.0,64.0,75.0,70.25,77.0
19387,2015809,9807,7841,2015/2016,2015-08-15 00:00:00,DRAW,67.75,73.0,75.0,69.0,73.0,73.0,68.8,72.6
19389,2015811,10264,10214,2015/2016,2015-08-16 00:00:00,HOME_WIN,68.66666666666667,76.8,69.0,72.33333333333333,76.0,73.0,71.16666666666667,75.0
19390,2015812,6403,10215,2015/2016,2015-08-17 00:00:00,HOME_WIN,69.25,69.5,72.0,69.33333333333333,67.0,69.0,68.25,68.66666666666667
19392,2015814,10238,8613,2015/2016,2015-08-16 00:00:00,DRAW,70.25,69.75,68.0,72.0,66.0,67.0,68.2,67.0
19393,2015815,9773,7844,2015/2016,2015-08-15 00:00:00,HOME_WIN,73.25,79.6,70.5,78.5,76.0,84.0,69.25,77.66666666666667
19394,2015816,6367,10212,2015/2016,2015-08-16 00:00:00,HOME_WIN,63.75,69.4,71.0,71.0,75.0,70.0,68.0,67.66666666666667
19396,2015890,158085,9768,2015/2016,2015-11-08 00:00:00,AWAY_WIN,77.25,68.25,78.5,69.33333333333333,81.0,72.0,79.5,69.66666666666667
19398,2015892,9772,8613,2015/2016,2015-11-08 00:00:00,HOME_WIN,70.8,78.0,68.0,78.33333333333333,69.0,82.0,68.75,78.33333333333333
19399,2015893,7844,10214,2015/2016,2015-11-07 00:00:00,AWAY_WIN,69.33333333333333,73.33333333333333,66.0,70.0,64.0,74.0,72.0,68.4
19400,2015894,10212,7841,2015/2016,2015-11-08 00:00:00,HOME_WIN,71.8,67.0,70.0,71.5,73.0,75.0,68.5,69.25
19401,2015895,9773,10238,2015/2016,2015-11-08 00:00:00,HOME_WIN,69.75,79.0,72.5,79.0,67.0,84.0,68.5,77.4
19402,2015896,7842,10215,2015/2016,2015-11-06 00:00:00,DRAW,67.5,71.25,71.0,73.0,71.0,75.0,68.5,71.6
19403,2015897,6367,10264,2015/2016,2015-11-09 00:00:00,AWAY_WIN,72.8,69.0,72.33333333333333,69.5,77.0,67.0,75.5,70.0
19404,2015898,8348,6403,2015/2016,2015-11-08 00:00:00,HOME_WIN,69.5,68.66666666666667,68.33333333333333,69.5,69.0,68.0,69.33333333333333,71.0
19405,2015899,10215,158085,2015/2016,2015-11-29 00:00:00,DRAW,68.25,67.5,67.5,72.5,72.0,71.0,70.5,67.25
19406,2015900,8613,7844,2015/2016,2015-11-28 00:00:00,AWAY_WIN,72.4,71.25,70.66666666666667,67.5,63.0,69.0,64.5,69.0
19407,2015901,10238,6367,2015/2016,2015-11-28 00:00:00,DRAW,69.4,69.0,66.0,70.0,70.0,74.0,70.0,68.66666666666667
19408,2015902,9768,9807,2015/2016,2015-11-30 00:00:00,HOME_WIN,71.5,76.5,73.0,78.0,73.0,81.0,71.2,79.25
19409,2015903,10264,9772,2015/2016,2015-11-30 00:00:00,AWAY_WIN,76.8,73.6,78.0,73.5,82.0,77.0,76.0,75.66666666666667
19411,2015905,10214,10212,2015/2016,2015-11-27 00:00:00,HOME_WIN,67.0,68.0,68.5,67.0,75.0,64.0,71.5,70.25
19412,2015906,7841,8348,2015/2016,2015-11-29 00:00:00,AWAY_WIN,68.5,72.0,69.5,72.5,68.0,73.0,69.5,71.0
19414,2015908,158085,8613,2015/2016,2015-12-06 00:00:00,HOME_WIN,71.25,69.0,67.5,68.33333333333333,69.0,72.0,69.0,69.66666666666667
19415,2015909,9807,10238,2015/2016,2015-12-05 00:00:00,AWAY_WIN,69.25,73.0,71.66666666666667,73.0,74.0,73.0,68.66666666666667,73.16666666666667
19416,2015910,7842,10214,2015/2016,2015-12-06 00:00:00,DRAW,69.33333333333333,71.25,67.0,70.0,64.0,75.0,70.6,69.75
19417,2015911,7844,7841,2015/2016,2015-12-07 00:00:00,HOME_WIN,72.4,72.4,75.0,71.33333333333333,73.0,63.0,71.5,70.5
19418,2015912,10212,9768,2015/2016,2015-12-05 00:00:00,AWAY_WIN,78.0,67.25,78.0,72.0,81.0,75.0,78.4,69.75
19419,2015913,9772,10215,2015/2016,2015-12-04 00:00:00,HOME_WIN,67.5,76.8,71.0,80.0,71.0,82.0,69.4,77.0
19420,2015914,8348,10264,2015/2016,2015-12-06 00:00:00,DRAW,73.4,68.66666666666667,73.5,70.0,77.0,68.0,75.33333333333333,70.0
19423,2015917,10215,9807,2015/2016,2015-12-14 00:00:00,HOME_WIN,68.0,67.5,73.0,71.0,73.0,71.0,72.8,68.2
19424,2015918,8613,7842,2015/2016,2015-12-11 00:00:00,DRAW,71.25,71.25,70.0,64.5,75.0,67.0,70.75,67.5
19425,2015919,6403,6367,2015/2016,2015-12-12 00:00:00,HOME_WIN,69.6,69.0,66.0,71.33333333333333,70.0,70.0,71.66666666666667,68.0
19426,2015920,7844,10212,2015/2016,2015-12-12 00:00:00,AWAY_WIN,67.25,72.4,71.0,71.33333333333333,75.0,63.0,69.33333333333333,70.5
19427,2015921,10214,9773,2015/2016,2015-12-14 00:00:00,AWAY_WIN,78.75,68.0,78.5,70.0,83.0,65.0,77.75,71.0
19429,2015923,10238,9772,2015/2016,2015-12-12 00:00:00,AWAY_WIN,77.0,69.75,80.0,72.0,82.0,74.0,75.25,69.0
19431,2015925,9768,8348,2015/2016,2015-12-13 00:00:00,HOME_WIN,69.75,74.0,70.5,78.5,68.0,81.0,69.5,77.5
19432,2015926,158085,10212,2015/2016,2015-12-19 00:00:00,HOME_WIN,67.25,69.25,71.0,69.33333333333333,75.0,72.0,69.33333333333333,69.66666666666667
19433,2015927,9807,8613,2015/2016,2015-12-21 00:00:00,HOME_WIN,70.25,71.66666666666667,67.5,73.0,67.0,73.0,67.5,73.5
19434,2015928,9772,7841,2015/2016,2015-12-20 00:00:00,HOME_WIN,73.0,77.25,75.0,80.0,74.0,82.0,71.2,75.25
19435,2015929,10264,6403,2015/2016,2015-12-21 00:00:00,DRAW,69.5,74.6,71.33333333333333,71.0,70.0,77.0,70.66666666666667,75.33333333333333
19436,2015930,7842,7844,2015/2016,2015-12-19 00:00:00,AWAY_WIN,72.0,71.25,69.33333333333333,70.0,67.0,75.0,68.33333333333333,70.75
19437,2015931,8348,10214,2015/2016,2015-12-20 00:00:00,HOME_WIN,68.0,69.75,70.0,72.0,65.0,68.0,71.0,71.0
19438,2015932,9773,10215,2015/2016,2015-12-20 00:00:00,HOME_WIN,67.5,79.0,68.0,78.5,71.0,83.0,68.4,77.75
19440,2015934,6367,9768,2015/2016,2015-12-20 00:00:00,HOME_WIN,76.5,69.6,78.5,68.0,81.0,71.0,77.75,69.0
19441,2015935,10215,6367,2015/2016,2016-01-02 00:00:00,HOME_WIN,69.8,67.5,72.0,71.0,71.0,71.0,70.66666666666667,68.0
19442,2015936,8613,8348,2015/2016,2016-01-02 00:00:00,AWAY_WIN,69.5,71.75,72.0,66.5,68.0,67.0,71.0,70.5
19443,2015937,7841,188163,2015/2016,2016-01-03 00:00:00,AWAY_WIN,69.2,73.0,66.66666666666667,72.0,64.0,74.0,65.0,72.0
19444,2015938,10214,158085,2015/2016,2016-01-02 00:00:00,DRAW,69.25,69.33333333333333,69.33333333333333,70.0,72.0,65.0,71.0,70.5
19445,2015939,6403,9807,2015/2016,2016-01-02 00:00:00,DRAW,71.0,69.5,67.0,69.66666666666667,73.0,70.0,72.85714285714286,68.0
19446,2015940,7844,9772,2015/2016,2016-01-02 00:00:00,AWAY_WIN,77.2,74.0,79.0,70.0,82.0,67.0,77.66666666666667,68.5
19447,2015941,10238,10264,2015/2016,2016-01-02 00:00:00,DRAW,73.4,68.5,72.0,70.66666666666667,77.0,67.0,75.0,69.2
19448,2015942,10212,7842,2015/2016,2016-01-02 00:00:00,DRAW,71.5,68.0,74.0,71.0,75.0,75.0,70.6,72.0
19449,2015943,9768,9773,2015/2016,2016-01-02 00:00:00,HOME_WIN,79.0,77.75,78.0,76.0,83.0,81.0,77.75,79.25
19450,2015944,158085,7842,2015/2016,2016-01-06 00:00:00,HOME_WIN,71.5,69.25,74.0,70.0,75.0,72.0,70.2,69.75
19451,2015945,9807,10214,2015/2016,2016-01-06 00:00:00,DRAW,70.33333333333333,71.0,63.0,67.0,75.0,73.0,70.4,72.14285714285714
19452,2015946,9772,10212,2015/2016,2016-01-06 00:00:00,HOME_WIN,66.25,77.2,71.0,79.5,75.0,82.0,69.33333333333333,75.33333333333333
19453,2015947,9773,7841,2015/2016,2016-01-06 00:00:00,DRAW,72.25,78.75,63.0,78.0,74.0,83.0,68.4,79.0
19454,2015948,10238,9768,2015/2016,2016-01-06 00:00:00,AWAY_WIN,77.75,70.25,80.0,73.5,81.0,67.0,78.6,69.75
19455,2015949,10264,10215,2015/2016,2016-01-06 00:00:00,HOME_WIN,67.75,74.8,71.5,73.66666666666667,71.0,77.0,68.75,73.5
19456,2015950,6367,8613,2015/2016,2016-01-06 00:00:00,HOME_WIN,69.25,69.8,67.5,65.0,67.0,71.0,68.75,70.5
19457,2015951,188163,6403,2015/2016,2016-01-06 00:00:00,AWAY_WIN,70.75,69.2,69.66666666666667,66.66666666666667,70.0,64.0,70.66666666666667,68.0
19458,2015952,8348,7844,2015/2016,2016-01-06 00:00:00,AWAY_WIN,73.33333333333333,69.5,71.33333333333333,72.0,67.0,68.0,68.5,70.33333333333333
19459,2015953,10215,188163,2015/2016,2016-01-10 00:00:00,HOME_WIN,68.6,67.25,66.66666666666667,70.5,64.0,71.0,65.0,67.5
19460,2015954,8613,9773,2015/2016,2016-01-10 00:00:00,AWAY_WIN,78.75,68.0,78.0,66.5,83.0,67.0,79.0,68.0
19461,2015955,6403,10238,2015/2016,2016-01-11 00:00:00,HOME_WIN,70.25,70.75,68.0,69.66666666666667,67.0,70.0,69.75,70.66666666666667
19462,2015956,10212,8348,2015/2016,2016-01-10 00:00:00,HOME_WIN,68.33333333333333,65.0,70.25,71.0,68.0,75.0,71.0,72.0
19463,2015957,7841,6367,2015/2016,2016-01-10 00:00:00,HOME_WIN,69.0,72.75,61.5,72.0,71.0,74.0,70.66666666666667,71.6
19465,2015959,7842,9807,2015/2016,2016-01-10 00:00:00,HOME_WIN,71.33333333333333,71.5,0.0,72.0,73.0,75.0,73.42857142857143,69.0
19466,2015960,10214,9772,2015/2016,2016-01-11 00:00:00,AWAY_WIN,77.2,69.33333333333333,79.5,66.0,82.0,65.0,75.33333333333333,71.0
19467,2015961,9768,10264,2015/2016,2016-01-10 00:00:00,HOME_WIN,74.8,77.75,72.66666666666667,80.0,77.0,81.0,75.5,78.6
19468,2015962,7841,9807,2015/2016,2016-01-17 00:00:00,AWAY_WIN,70.25,72.75,0.0,72.0,73.0,59.0,74.0,72.2
19469,2015963,7842,9772,2015/2016,2016-01-16 00:00:00,AWAY_WIN,77.2,71.5,79.5,72.0,82.0,75.0,75.33333333333333,70.0
19470,2015964,10214,10264,2015/2016,2016-01-17 00:00:00,AWAY_WIN,74.75,68.0,72.0,63.0,77.0,65.0,74.66666666666667,70.0
19472,2015966,158085,8348,2015/2016,2016-01-17 00:00:00,AWAY_WIN,69.5,68.75,73.33333333333333,70.5,68.0,72.0,71.0,69.75
19473,2015967,8613,10238,2015/2016,2016-01-18 00:00:00,HOME_WIN,69.75,66.25,68.66666666666667,65.0,67.0,69.0,69.66666666666667,69.0
19474,2015968,7844,9773,2015/2016,2016-01-17 00:00:00,HOME_WIN,78.75,72.75,78.0,68.75,83.0,69.0,79.0,68.0
19475,2015969,10212,6367,2015/2016,2016-01-16 00:00:00,AWAY_WIN,69.8,65.0,67.5,73.33333333333333,71.0,75.0,70.66666666666667,72.0
19476,2015970,9768,188163,2015/2016,2016-01-15 00:00:00,DRAW,66.5,76.75,67.33333333333333,80.0,69.0,81.0,65.33333333333333,78.6
19477,2015971,10238,10215,2015/2016,2016-01-22 00:00:00,HOME_WIN,67.33333333333333,69.75,70.0,67.0,71.0,74.0,67.6,69.33333333333333
19478,2015972,9772,158085,2015/2016,2016-01-23 00:00:00,HOME_WIN,69.25,77.5,70.5,80.5,72.0,82.0,69.75,76.0
19479,2015973,188163,8613,2015/2016,2016-01-25 00:00:00,AWAY_WIN,66.25,66.5,65.0,67.33333333333333,69.0,71.0,69.0,66.66666666666667
19480,2015974,8348,7842,2015/2016,2016-01-23 00:00:00,AWAY_WIN,71.5,69.5,72.0,73.33333333333333,75.0,68.0,71.25,71.0
19481,2015975,9773,10212,2015/2016,2016-01-24 00:00:00,HOME_WIN,66.66666666666667,78.75,71.0,78.0,75.0,83.0,69.0,79.0
19482,2015976,6367,10214,2015/2016,2016-01-23 00:00:00,HOME_WIN,70.0,69.8,64.0,62.0,75.0,71.0,69.5,71.66666666666667
19483,2015977,9807,7844,2015/2016,2016-01-24 00:00:00,DRAW,72.75,70.0,71.66666666666667,0.0,69.0,73.0,70.33333333333333,72.57142857142857
19484,2015978,10264,7841,2015/2016,2016-01-24 00:00:00,HOME_WIN,72.25,73.8,0.0,73.5,74.0,75.0,69.0,75.0
